TypeName,Inches,ScreenResolution,Cpu,Ram,OpSys,Weight,TouchScreen,HDD,SSD,SSHD,FStorage,Price
Notebook,15.6,1366x768,Intel Pentium,4,Windows 10,2.2,No,500,0,0,0,32472
2 in 1 Convertible,13.3,1920x1080,Intel i5,4,Windows 10,1.28,Yes,0,256,0,0,158312
Notebook,15.6,1366x768,Intel i3,4,Linux,2.18,No,1000,0,0,0,40102
Gaming,17.3,1920x1080,Intel i5,12,Windows 10,2.2,No,1000,128,0,0,120551
Netbook,11.6,1366x768,Intel Celeron,4,Chrome OS,1.25,No,0,0,0,32,26136
Notebook,17.3,1600x900,AMD A4,4,Windows 10,2.8,No,500,0,0,0,33352
Notebook,14.0,1920x1080,Intel i5,4,Windows 10,1.95,No,0,128,0,0,111320
2 in 1 Convertible,13.3,3200x1800,Intel i7,16,Windows 10,1.42,Yes,0,256,0,0,123112
Ultrabook,15.0,1920x1080,Intel i7,8,Windows 10,1.17,No,0,256,0,0,149512
Ultrabook,14.0,1920x1080,Intel i5,8,Windows 10,1.32,No,0,256,0,0,158312
Gaming,17.3,3840x2160,Intel i7,16,Windows 10,2.43,No,2000,512,0,0,233112
Notebook,13.3,1920x1080,Intel i5,8,Windows 10,1.05,No,0,256,0,0,129800
Gaming,15.6,1920x1080,Intel i7,8,Linux,2.62,No,1000,0,0,0,81752
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,2.04,No,1000,0,0,0,79200
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.18,No,1000,0,0,0,54032
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,1.9,No,500,0,0,0,82280
2 in 1 Convertible,13.3,3200x1800,Intel i7,8,Windows 10,1.24,Yes,0,512,0,0,177153
Gaming,17.3,1920x1080,Intel i7,32,Windows 10,3.58,No,0,512,0,0,112552
2 in 1 Convertible,13.3,1920x1080,Intel i7,16,Windows 10,1.22,Yes,0,256,0,0,145112
Ultrabook,14.0,1920x1080,Intel i7,8,Windows 10,1.13,No,0,0,0,256,180312
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,1.95,No,0,512,0,0,172743
Ultrabook,15.6,1920x1080,Intel i7,16,Windows 10,1.08,Yes,0,512,0,0,184712
Netbook,12.5,1920x1080,Intel i7,8,Windows 10,1.26,No,0,512,0,0,130504
Notebook,15.6,1920x1080,Intel Celeron,4,Chrome OS,2.2,No,0,0,0,16,31592
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.6,No,1000,128,0,0,69432
Ultrabook,14.0,1920x1080,Intel i7,8,Windows 10,0.98,Yes,0,512,0,0,167112
Notebook,14.0,1920x1080,Intel i5,8,Windows 10,1.6,No,0,256,0,0,106040
Ultrabook,12.5,3840x2160,Intel M ,8,Windows 10,1.09,Yes,0,240,0,0,272800
Notebook,15.6,1920x1080,Intel i7,6,Windows 10,2.2,No,0,256,0,0,69432
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,2.04,No,0,256,0,0,89671
Notebook,15.6,1920x1080,Intel i3,4,Windows 10,2.4,No,1000,0,0,0,43912
Notebook,13.3,1920x1080,Intel i5,4,Windows 10,1.44,No,0,128,0,0,77528
Notebook,13.3,1920x1080,Intel i5,8,Windows 10,1.49,No,0,256,0,0,84480
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,2.7,No,1000,256,0,0,140712
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,2.6,No,1000,128,0,0,118712
Gaming,15.6,1920x1080,Intel i5,8,Windows 10,2.2,No,1000,128,0,0,98552
Notebook,15.6,1366x768,Intel i5,4,Windows 10,2.18,No,1000,0,0,0,60279
Ultrabook,15.6,1920x1080,Intel i7,8,Windows 10,1.84,No,0,256,0,0,114135
Ultrabook,13.3,3200x1800,Intel i7,8,Windows 10,1.39,Yes,0,256,0,0,101112
Notebook,15.6,1920x1080,Intel i7,16,Windows 10,2.4,No,0,256,0,0,173800
2 in 1 Convertible,13.3,1920x1080,Intel i5,8,Windows 10,1.37,Yes,0,512,0,0,160600
Notebook,15.6,1366x768,Intel i5,4,Windows 10,1.95,No,500,0,0,0,64231
Ultrabook,12.5,1920x1080,Intel i7,8,Windows 10,1.36,No,0,256,0,0,145200
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.31,No,0,256,0,0,102520
Notebook,15.6,1366x768,Intel i5,4,Windows 10,2.18,No,1000,0,0,0,62309
Notebook,14.0,1366x768,Intel i5,4,Windows 10,1.95,No,500,0,0,0,101112
Notebook,15.6,1366x768,Intel Pentium,4,Windows 10,2.2,No,1000,0,0,0,27192
Ultrabook,12.5,1920x1080,Intel i5,4,Windows 10,1.26,No,500,0,0,0,138952
Notebook,15.6,1366x768,Intel Celeron,4,No OS,1.86,No,1000,0,0,0,25423
2 in 1 Convertible,13.3,3200x1800,Intel i7,16,Windows 10,1.3,Yes,0,1000,0,0,158312
Notebook,14.0,1920x1080,Intel i5,4,Windows 10,1.47,No,0,128,0,0,97240
Netbook,12.5,1920x1080,Intel i5,8,Windows 10,1.26,No,0,256,0,0,146872
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.18,No,1000,0,0,0,49157
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.2,No,1000,128,0,0,105512
Ultrabook,14.0,1920x1080,Intel i5,8,Windows 10,1.36,No,0,256,0,0,144232
Gaming,17.3,2560x1440,Intel i7,16,Windows 10,4.36,No,1000,512,0,0,242704
Gaming,17.3,1920x1080,Intel i5,8,Windows 10,2.75,No,1000,128,0,0,123112
Notebook,17.3,1600x900,Intel Pentium,4,Windows 10,2.8,No,1000,0,0,0,46640
Notebook,15.6,1366x768,Intel i5,4,Windows 10,2.23,No,500,0,0,0,54472
Notebook,15.6,1366x768,Intel i5,8,Windows 10,2.2,No,0,256,0,0,98472
2 in 1 Convertible,11.3,1920x1080,Intel M ,8,Windows 10,1.1,Yes,0,256,0,0,114312
Gaming,15.6,1920x1080,AMD FX,16,Windows 10,2.5,No,1000,512,0,0,87912
Ultrabook,12.5,1920x1080,Intel i5,8,Windows 10,1.36,Yes,0,256,0,0,129554
Notebook,15.6,1920x1080,Intel i7,8,No OS,2.2,No,1000,0,0,0,60280
Notebook,17.3,1600x900,Intel i3,4,Windows 10,2.36,No,1000,0,0,0,57992
Notebook,14.0,1366x768,Intel Celeron,4,Chrome OS,1.68,No,0,0,0,32,30712
Workstation,15.6,1920x1080,Intel i7,8,Windows 10,2.0,No,0,8,0,0,197912
Ultrabook,14.0,1920x1080,Intel i7,8,Windows 10,1.36,No,0,256,0,0,156200
Notebook,13.3,1920x1080,Intel i5,8,Windows 7,1.2,No,0,256,0,0,128480
2 in 1 Convertible,12.5,1920x1080,Intel M ,8,Chrome OS,1.2,No,0,0,0,64,101992
Ultrabook,14.0,1920x1080,Intel i7,8,Windows 10,1.7,No,0,256,0,0,131031
Gaming,17.3,3840x2160,Intel i7,16,Windows 10,4.36,No,1000,512,0,0,277552
2 in 1 Convertible,13.3,1920x1080,Intel i5,8,Windows 10,1.24,Yes,0,256,0,0,167112
2 in 1 Convertible,11.6,1366x768,Intel Pentium,4,Windows 10,1.45,Yes,0,256,0,0,68200
Ultrabook,13.3,3200x1800,Intel i7,8,Windows 10,1.3,No,0,256,0,0,111584
2 in 1 Convertible,11.6,1366x768,Intel Celeron,4,Chrome OS,1.25,Yes,0,0,0,32,34232
Notebook,13.3,1920x1080,Intel i5,8,Windows 10,1.2,No,0,256,0,0,135080
Ultrabook,12.5,1920x1080,Intel i5,8,Windows 10,1.36,No,0,256,0,0,154880
Notebook,15.6,1920x1080,Intel i5,12,Windows 10,2.4,No,1000,128,0,0,88792
Ultrabook,12.5,1920x1080,Intel i7,8,Windows 10,1.1,Yes,0,512,0,0,157520
Notebook,15.6,1366x768,Intel i5,8,Windows 10,2.04,No,1000,0,0,0,74492
Notebook,15.6,1366x768,Intel i3,4,Linux,2.25,No,1000,0,0,0,40975
Notebook,15.6,1366x768,Intel i5,4,Windows 10,1.9,No,500,0,0,0,72600
Notebook,15.6,1920x1080,Intel i3,4,Windows 10,2.04,No,500,0,0,0,60280
Gaming,17.3,1920x1080,Intel i7,32,Windows 10,4.42,No,1000,256,0,0,277112
Notebook,15.6,1920x1080,Intel i5,6,Windows 10,2.4,No,0,256,0,0,61160
2 in 1 Convertible,13.3,3200x1800,Intel i7,16,Windows 10,1.22,Yes,0,512,0,0,167112
Ultrabook,14.0,2560x1440,Intel i7,8,Windows 10,1.5,Yes,0,256,0,0,172742
Gaming,17.3,1920x1080,Intel i7,32,Windows 10,4.42,No,1000,256,0,0,246400
Notebook,14.0,1920x1080,Intel i5,8,Windows 10,1.95,No,0,256,0,0,103840
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,2.73,No,1000,256,0,0,180391
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.04,No,1000,128,0,0,86152
Notebook,14.0,1366x768,Intel i5,4,Windows 7,1.7,No,0,0,508,0,88176
2 in 1 Convertible,15.6,3840x2160,Intel i7,16,Windows 10,2.3,Yes,2000,512,0,0,158312
Notebook,15.6,1366x768,Intel i7,6,Windows 10,2.04,No,1000,0,0,0,50952
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,2.99,No,1000,256,0,0,153912
2 in 1 Convertible,15.6,1920x1080,Intel i7,12,Windows 10,2.19,Yes,0,512,0,0,114312
Notebook,13.3,1920x1080,Intel i5,4,Windows 7,1.2,No,0,128,0,0,105160
Notebook,15.6,1920x1080,AMD A12,6,Windows 10,2.2,No,0,256,0,0,48312
Notebook,15.6,1366x768,Intel i5,4,Windows 10,2.3,No,0,256,0,0,57112
Notebook,14.0,1366x768,Intel i5,4,Windows 10,1.75,No,500,0,0,0,80520
Notebook,15.6,1366x768,Intel i5,4,Windows 10,2.25,No,500,0,0,0,52712
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.04,No,1000,0,0,0,70928
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.5,No,1000,128,0,0,104632
Notebook,15.6,1366x768,Intel i7,8,Windows 10,2.36,No,1000,0,0,0,65912
Notebook,14.0,1920x1080,Intel i5,8,Windows 10,1.6,No,0,128,0,0,98472
Netbook,12.5,1920x1080,Intel M ,8,Windows 10,0.97,No,0,512,0,0,167904
Notebook,15.6,1920x1080,Intel i3,4,Windows 10,2.1,No,1000,128,0,0,43912
Notebook,15.6,1366x768,Intel Celeron,4,No OS,1.9,No,0,128,0,0,23815
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.3,No,0,256,0,0,118712
2 in 1 Convertible,13.3,1920x1080,Intel i5,8,Windows 10,1.68,Yes,0,256,0,0,78232
Notebook,13.3,3200x1800,Intel i5,8,Windows 10,1.4,No,0,256,0,0,101200
Ultrabook,13.3,1920x1080,Intel i7,8,Windows 10,1.11,Yes,0,256,0,0,118712
Notebook,15.6,1366x768,Intel Pentium,4,Windows 10,2.4,No,500,0,0,0,33440
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,2.5,No,1000,256,0,0,158312
Ultrabook,14.0,1920x1080,Intel i7,8,Windows 10,1.48,No,0,512,0,0,183832
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.7,No,1000,128,0,0,110880
Notebook,13.3,1920x1080,Intel i5,8,Windows 10,1.34,No,0,256,0,0,104632
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.18,No,0,128,0,0,48136
Notebook,14.0,1366x768,Intel i5,4,Windows 10,1.64,No,500,0,0,0,68552
Notebook,13.3,1920x1080,Intel i5,4,Windows 10,1.2,No,0,128,0,0,105160
Notebook,14.0,1366x768,Intel i5,4,Windows 10,1.48,No,0,256,0,0,96799
Notebook,14.0,1920x1080,Intel i5,4,Windows 10,1.95,No,0,256,0,0,106040
Ultrabook,14.0,1920x1080,Intel i7,8,Windows 7,1.43,No,0,256,0,0,127512
Notebook,14.0,1920x1080,Intel i5,8,Windows 10,1.64,No,0,256,0,0,92335
Notebook,14.0,1366x768,Intel i3,4,Windows 10,1.64,No,500,0,0,0,60192
Gaming,15.6,1920x1080,Intel i5,8,Windows 10,2.65,No,0,0,1000,0,83512
Ultrabook,12.5,1920x1080,Intel i5,4,Windows 10,1.26,No,500,0,0,0,135432
Notebook,14.0,1920x1080,Intel i5,4,Windows 10,1.48,No,0,256,0,0,139920
Ultrabook,14.0,1920x1080,Intel i7,8,Windows 10,1.54,No,0,256,0,0,166074
Notebook,13.3,1366x768,Intel i3,4,Windows 10,1.49,No,500,0,0,0,70400
Notebook,13.3,1366x768,Intel i5,8,Windows 10,1.5,No,0,256,0,0,106480
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.04,No,0,256,0,0,67759
Notebook,17.3,3840x2160,Intel i7,16,Windows 7,2.4,No,0,512,0,0,261184
Notebook,14.0,1920x1080,Intel i5,8,Windows 10,1.47,No,0,256,0,0,131120
Notebook,14.0,1920x1080,Intel i7,8,Windows 10,1.43,No,0,256,0,0,196152
2 in 1 Convertible,15.6,1920x1080,Intel i3,4,Windows 10,2.08,Yes,1000,0,0,0,70047
Ultrabook,13.3,1920x1080,Intel i5,8,Windows 10,1.2,No,0,256,0,0,139920
Notebook,13.3,1920x1080,Intel i5,8,Windows 10,1.11,No,0,256,0,0,101112
Notebook,14.0,1920x1080,Intel i7,8,Windows 10,1.64,No,0,256,0,0,104318
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.09,No,500,0,0,0,92087
Ultrabook,12.5,1366x768,Intel i5,4,Windows 10,1.26,No,0,256,0,0,137192
Notebook,14.0,1366x768,Intel i5,4,Windows 10,2.31,No,500,0,0,0,104632
Notebook,14.0,1366x768,Intel i5,4,Windows 10,1.95,No,500,0,0,0,93280
Ultrabook,13.3,3200x1800,Intel i5,8,Windows 10,1.29,Yes,0,256,0,0,142912
Notebook,17.3,1920x1080,Intel i5,8,Windows 10,2.63,No,0,256,0,0,95040
Notebook,14.0,1366x768,Intel i5,4,Windows 10,1.64,No,0,256,0,0,85624
Notebook,15.6,1366x768,AMD A9,6,Windows 10,2.1,No,1000,0,0,0,35992
Gaming,17.3,1920x1080,Intel i7,8,Windows 10,2.7,No,1000,128,0,0,104878
Notebook,14.0,1920x1080,Intel i5,8,Windows 7,1.95,No,0,256,0,0,105160
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,1.84,No,0,256,0,0,108151
Ultrabook,12.5,1920x1080,Intel i7,8,Windows 10,1.26,No,0,256,0,0,118712
Notebook,15.6,1366x768,Intel i5,4,Windows 10,2.04,No,500,0,0,0,65296
Ultrabook,14.0,1920x1080,Intel i7,8,Windows 10,1.47,No,0,256,0,0,151800
Notebook,15.6,1920x1080,Intel i5,8,Windows 7,2.09,No,0,256,0,0,93540
Notebook,14.0,1920x1080,Intel i5,8,Windows 10,1.64,No,0,256,0,0,88925
2 in 1 Convertible,15.6,1920x1080,Intel i7,4,Windows 10,1.8,Yes,0,256,0,0,74536
Notebook,14.0,1366x768,Intel Atom,2,Windows 10,1.45,No,0,0,0,32,18550
Notebook,15.6,1920x1080,Intel i7,16,Windows 10,2.4,No,0,256,0,0,125400
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.3,No,0,256,0,0,92365
Notebook,14.0,1920x1080,Intel i5,4,Windows 10,1.54,No,500,0,0,0,88000
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,1.84,No,500,256,0,0,185094
Notebook,14.0,1920x1080,Intel i5,8,Windows 7,1.43,No,0,256,0,0,129272
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,3.78,No,1000,256,0,0,136016
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,4.6,No,1000,128,0,0,201519
Netbook,11.6,1366x768,Intel Celeron,4,Chrome OS,1.2,No,0,0,0,16,25335
Notebook,14.0,2560x1440,Intel i7,16,Windows 7,1.1,No,0,256,0,0,230560
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,1.91,No,1000,0,0,0,86152
2 in 1 Convertible,15.6,1920x1080,Intel i5,8,Windows 10,2.3,Yes,0,256,0,0,96272
Notebook,15.6,1366x768,Intel i5,4,Windows 10,2.04,No,0,256,0,0,86152
Ultrabook,13.3,3200x1800,Intel i7,16,Windows 10,1.2,Yes,0,1000,0,0,198352
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.31,No,500,0,0,0,62053
Notebook,15.6,1366x768,Intel i5,4,No OS,1.96,No,500,0,0,0,43912
Notebook,15.6,1366x768,AMD A8,8,Windows 10,2.4,No,1000,0,0,0,39512
2 in 1 Convertible,13.3,1920x1080,Intel i7,12,Windows 10,1.6,Yes,0,256,0,0,114312
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,2.94,No,1000,256,0,0,160072
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,2.04,No,0,256,0,0,94160
Gaming,17.3,1920x1080,Intel i7,16,No OS,4.0,No,1000,0,0,0,87824
Notebook,15.6,1920x1080,Intel i5,4,Windows 10,2.25,No,1000,0,0,0,49192
Notebook,15.6,1920x1080,Intel i7,16,Windows 10,2.32,No,2000,0,0,0,87119
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,1.8,No,1000,256,0,0,169752
Ultrabook,13.3,1920x1080,Intel i7,8,Windows 10,1.29,No,0,256,0,0,128304
Gaming,17.3,1920x1080,Intel i7,64,Windows 10,3.58,No,0,1000,0,0,349800
2 in 1 Convertible,13.3,1920x1080,Intel i7,8,Windows 10,1.62,Yes,0,256,0,0,70225
Gaming,15.6,3840x2160,Intel i7,16,Windows 10,3.21,No,1000,256,0,0,116952
Ultrabook,12.0,2304x1440,Intel M ,8,Mac OS X,0.92,No,0,0,0,256,114400
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.06,No,500,0,0,0,42414
Notebook,15.6,1366x768,Intel i5,4,Windows 10,2.31,No,500,0,0,0,105512
Ultrabook,12.5,1920x1080,Intel i5,8,Windows 7,1.26,No,0,256,0,0,105512
Notebook,13.3,1920x1080,Intel i7,8,Windows 10,1.49,No,0,256,0,0,95920
Ultrabook,12.5,1920x1080,Intel i7,8,Windows 10,1.3,Yes,0,256,0,0,150787
Notebook,17.3,1600x900,Intel i5,8,Windows 10,3.0,No,1000,0,0,0,57992
Notebook,15.6,1920x1080,Intel i5,4,Windows 10,2.3,No,1000,0,0,0,85976
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,3.78,No,1000,256,0,0,219912
Notebook,15.6,1366x768,Intel i5,4,Windows 10,2.1,No,500,0,0,0,47520
Notebook,15.6,1920x1080,Intel i5,4,Windows 7,2.31,No,500,0,0,0,82720
Ultrabook,12.5,2560x1440,Intel M ,8,Windows 10,0.99,Yes,0,512,0,0,123112
Gaming,17.3,1920x1080,Intel i7,32,Windows 10,4.6,No,0,512,1000,0,285120
2 in 1 Convertible,10.1,1920x1200,Intel Atom,4,Windows 10,0.69,Yes,0,0,0,64,56872
Ultrabook,13.3,3840x2160,Intel i7,16,Windows 10,1.3,No,0,512,0,0,180312
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.18,No,0,256,0,0,66000
Notebook,14.0,1920x1080,Intel i5,4,Windows 7,1.54,No,500,0,0,0,90727
Workstation,15.6,1920x1080,Intel i7,8,Windows 7,1.9,No,0,256,0,0,131560
Notebook,14.0,1920x1080,Intel i5,8,Windows 7,1.7,No,0,180,0,0,105512
Notebook,13.3,3200x1800,Intel Pentium,4,Chrome OS,1.29,No,0,0,0,32,54120
Notebook,15.6,1366x768,AMD A8,4,Windows 10,2.4,No,500,0,0,0,34056
Notebook,15.6,1366x768,Intel Pentium,4,Linux,2.2,No,500,0,0,0,34627
Notebook,15.6,1366x768,Intel i3,4,No OS,1.86,No,1000,0,0,0,30447
Gaming,17.3,1920x1080,Intel i7,8,Windows 10,2.7,No,1000,256,0,0,140712
Ultrabook,13.3,1920x1080,Intel i5,4,Windows 10,1.4,No,0,256,0,0,72015
Netbook,12.5,1366x768,Intel i5,4,Windows 7,2.4,No,0,128,0,0,140712
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.4,No,1000,256,0,0,70312
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.36,No,1000,0,0,0,56214
Gaming,17.3,1920x1080,Intel i7,8,Windows 10,2.6,No,0,256,0,0,140712
Notebook,15.6,1366x768,Intel Pentium,4,Windows 10,1.96,No,1000,0,0,0,44000
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,4.3,No,1000,128,0,0,202312
Ultrabook,12.5,1366x768,Intel i3,4,Windows 7,1.5,No,500,0,0,0,99893
Ultrabook,12.5,1366x768,Intel i3,4,Windows 7,1.5,No,0,128,0,0,102693
Notebook,15.6,1366x768,Intel Celeron,4,Chrome OS,2.2,No,0,16,0,0,18392
Workstation,17.3,1920x1080,Intel i7,8,Windows 7,3.0,No,1000,0,0,0,255112
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,2.4,No,0,512,0,0,105512
Ultrabook,12.5,1366x768,Intel i5,8,Windows 7,1.5,No,0,256,0,0,124353
Gaming,17.3,1920x1080,Intel i7,8,Windows 10,2.9,No,1000,128,0,0,132985
2 in 1 Convertible,15.6,1920x1080,Intel i5,4,Windows 10,2.1,Yes,0,256,0,0,76296
Notebook,15.6,1920x1080,AMD A6,4,Windows 10,2.1,No,1000,0,0,0,35024
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,2.59,No,1000,128,0,0,117832
Notebook,13.3,3200x1800,Intel M ,8,Windows 10,1.16,Yes,0,256,0,0,149512
Notebook,15.6,1366x768,Intel i5,4,Windows 7,2.24,No,500,0,0,0,67685
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.1,No,0,128,0,0,37752
Ultrabook,13.3,1920x1080,Intel i7,8,Windows 10,1.16,No,0,512,0,0,173272
2 in 1 Convertible,10.1,1920x1200,Intel Atom,4,Android,0.69,Yes,0,0,0,64,48312
Ultrabook,13.3,1920x1080,Intel i7,8,Windows 10,1.23,No,0,256,0,0,121352
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,4.6,No,0,256,1000,0,241999
Ultrabook,12.5,3840x2160,Intel i7,8,Windows 10,1.25,Yes,0,256,0,0,90552
Ultrabook,13.3,1920x1080,Intel i7,16,Windows 10,1.05,No,0,512,0,0,195888
Gaming,17.3,1920x1080,Intel i7,8,Windows 10,3.52,No,1000,128,0,0,115499
Notebook,13.3,1920x1080,Intel Atom,4,Windows 10,1.35,No,0,0,0,32,17248
Notebook,13.3,1920x1080,Intel i5,8,Windows 10,1.16,No,0,256,0,0,148720
Notebook,14.0,1920x1080,Intel i5,8,Windows 7,1.43,No,0,256,0,0,133144
Notebook,15.6,1366x768,Intel i5,4,Linux,2.09,No,500,0,0,0,46079
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.0,No,1000,0,0,0,38280
2 in 1 Convertible,14.0,1920x1080,Intel i7,8,Windows 10,1.8,Yes,0,256,0,0,146872
2 in 1 Convertible,10.1,1920x1200,Intel Atom,4,Windows 10,0.69,Yes,0,0,0,64,42152
Ultrabook,12.5,1366x768,Intel i5,8,Windows 7,1.26,No,0,256,0,0,166760
Gaming,15.6,1920x1080,Intel i5,8,No OS,2.4,No,1000,128,0,0,87032
Gaming,17.3,1920x1080,Intel i5,8,Windows 10,3.35,No,1000,128,0,0,99352
Notebook,15.6,1366x768,Intel i7,8,Windows 10,2.04,No,2000,0,0,0,55352
2 in 1 Convertible,14.0,1920x1080,Intel i7,8,Windows 7,1.8,Yes,0,512,0,0,180433
Notebook,14.0,1366x768,Intel Celeron,4,Windows 10,1.5,No,0,0,0,32,24464
Ultrabook,15.6,1920x1080,Intel i7,8,Windows 10,1.84,No,0,256,0,0,66176
Notebook,15.6,1920x1080,Intel i5,4,Windows 10,2.23,No,1000,0,0,0,54208
Notebook,15.6,1920x1080,Intel i7,16,Windows 10,2.5,No,0,0,1000,0,96712
Workstation,17.3,1920x1080,Intel i7,8,Windows 7,3.0,No,0,256,0,0,347547
Notebook,15.6,1366x768,Intel i5,8,Windows 10,2.5,No,1000,0,0,0,68992
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,3.78,No,1000,256,0,0,211112
Ultrabook,15.6,1920x1080,Intel i7,8,Windows 7,1.88,No,0,256,0,0,191111
2 in 1 Convertible,14.0,2560x1440,Intel i7,16,Windows 10,2.8,Yes,0,512,0,0,214720
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.4,No,1000,128,0,0,100566
2 in 1 Convertible,13.3,1920x1080,Intel i5,8,Windows 10,1.48,Yes,0,256,0,0,143352
Workstation,15.6,1920x1080,Intel i7,8,Windows 7,2.59,No,0,256,0,0,196152
2 in 1 Convertible,13.3,2560x1440,Intel i7,8,Windows 10,1.48,Yes,0,256,0,0,158312
Workstation,15.6,1920x1080,Intel i7,8,Windows 7,2.0,No,0,256,0,0,167112
Ultrabook,12.5,1920x1080,Intel i7,8,Windows 7,1.26,No,0,256,0,0,202132
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,2.18,No,0,256,0,0,88871
Notebook,15.6,1920x1080,Intel i5,8,Windows 7,1.88,No,0,256,0,0,138952
2 in 1 Convertible,14.0,2560x1440,Intel i7,8,Windows 10,1.27,Yes,0,256,0,0,205832
Notebook,15.6,1366x768,Intel i3,4,No OS,1.9,No,1000,0,0,0,29832
Notebook,15.6,1366x768,AMD E,4,Windows 10,1.86,No,500,0,0,0,26136
Notebook,15.6,1920x1080,Intel i5,8,No OS,2.32,No,1000,0,0,0,52712
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.62,No,1000,0,0,0,105512
Notebook,15.6,3840x2160,Intel i5,8,Windows 10,2.04,Yes,0,256,0,0,198060
Notebook,15.6,1920x1080,AMD A6,4,Windows 10,1.91,No,0,256,0,0,42142
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,2.7,No,1000,256,0,0,131366
Ultrabook,14.0,1920x1080,Intel i7,12,Windows 7,1.4,No,0,512,0,0,202312
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.5,No,0,0,1000,0,69387
2 in 1 Convertible,13.3,2560x1440,Intel i7,8,Windows 10,1.48,Yes,0,512,0,0,179608
Ultrabook,14.0,1920x1080,Intel i7,8,Windows 7,1.7,No,0,256,0,0,131912
Gaming,14.0,1920x1080,Intel i7,16,Windows 10,1.7,No,1000,256,0,0,155672
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.62,No,1000,0,0,0,79112
Notebook,15.6,1366x768,Intel i3,8,Windows 10,2.2,No,1000,0,0,0,40392
Notebook,15.6,1366x768,Intel i5,4,No OS,2.1,No,500,0,0,0,41975
Gaming,15.6,3840x2160,Intel i7,8,Windows 10,2.62,No,1000,128,0,0,131824
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,1.95,No,0,256,0,0,122320
Notebook,15.6,1920x1080,Intel i3,4,Windows 10,2.2,No,1000,0,0,0,41184
Notebook,14.0,1366x768,Intel Celeron,2,Windows 10,1.44,No,0,0,0,32,21912
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.2,No,1000,0,0,0,73832
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,1.96,No,0,256,0,0,59752
Notebook,15.6,1920x1080,Intel i7,16,Windows 10,2.1,No,0,512,0,0,101992
Notebook,15.6,1366x768,Intel Celeron,4,Windows 10,2.2,No,500,0,0,0,32472
Notebook,15.6,1366x768,Intel i5,4,No OS,2.1,No,500,0,0,0,35024
Notebook,15.6,1920x1080,Intel i7,8,No OS,2.2,No,1000,0,0,0,62392
Notebook,14.0,1920x1080,Intel i3,4,Windows 10,2.0,No,0,256,0,0,67672
Notebook,15.6,1920x1080,Intel i7,4,Windows 7,2.32,No,0,0,1000,0,72600
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,3.31,No,0,512,0,0,114840
